 Incident-Energy Interpolation:
          18          2                                            

 Energy: 1.748830+6
 Cosine Interpolation:
          21          2                                            

 Cosine:-1.000000+0
 Secondary-Energy Interpolation:
          15          2                                            
 Energy Distribution:
          eV       prob         eV       prob         eV       prob
  ---------- ---------- ---------- ---------- ---------- ----------
  2.898900+6 7.070930-8 3.511600+6 5.102740-8 3.653000+6 4.477860-8
  4.077300+6 3.519260-8 4.312900+6 3.175590-8 4.360100+6 3.185490-8
  4.737200+6 2.527300-8 4.831400+6 2.472750-8 5.114200+6 2.020700-8
  5.161400+6 2.015780-8 5.349900+6 1.637420-8 5.444200+6 1.588510-8
  5.868400+6 1.072010-8 6.009800+6 9.983180-9 6.057000+6 9.317080-9
  6.104100+6 9.416130-9 6.151200+6 9.140020-9 6.198400+6 9.444350-9
  6.245500+6 9.444350-9 6.386900+6 1.015300-8 6.622600+6 6.992930-9
  6.669700+6 6.490040-9 6.764000+6 6.029710-9 6.811100+6 6.036410-9
  6.858300+6 2.088180-7 6.905400+6 5.263590-7 6.999700+6 5.462670-7
  7.046800+6 2.408920-7 7.094000+6 4.718790-9 7.141100+6 4.251140-9
  7.282500+6 3.889810-9 7.329600+6 3.889810-9 7.376800+6 3.847270-9
  7.423900+6 3.273400-9 7.471000+6 3.379670-9 7.518200+6 3.259240-9
  7.565300+6 2.876620-9 7.612500+6 2.394800-9 7.706700+6 9.84819-10
  7.753900+6 4.74707-10 7.801000+6 1.27533-10 7.801010+6 0.000000+0

 Cosine: 3.000000-1
 Secondary-Energy Interpolation:
          57          2                                            
 Energy Distribution:
          eV       prob         eV       prob         eV       prob
  ---------- ---------- ---------- ---------- ---------- ----------
  2.356790+4 0.000000+0 2.356800+4 1.027410-7 4.713600+4 1.355890-7
  9.427200+4 1.777630-7 1.414100+5 1.896600-7 2.828100+5 2.029940-7
  1.013400+6 1.155210-7 1.390500+6 8.617810-8 1.531900+6 8.243490-8
  1.720500+6 8.608790-8 1.814700+6 8.497950-8 1.861900+6 8.584470-8
  2.003300+6 8.376350-8 2.144700+6 8.503050-8 2.286100+6 8.249150-8
  2.333200+6 8.258180-8 2.427500+6 8.082900-8 2.474600+6 8.107220-8
  2.663200+6 7.755480-8 2.710300+6 7.822220-8 2.757500+6 7.775260-8
  2.804600+6 7.808600-8 3.181700+6 6.904410-8 3.605900+6 5.302730-8
  4.124400+6 3.915450-8 4.501500+6 3.189050-8 4.878600+6 2.643540-8
  5.067100+6 2.519580-8 5.208500+6 2.204110-8 5.585600+6 1.802510-8
  5.915600+6 1.259820-8 6.198400+6 1.073210-8 6.292600+6 9.692240-9
  6.481200+6 1.076830-8 6.575500+6 1.067500-8 6.764000+6 7.619760-9
  6.811100+6 7.434850-9 6.905400+6 6.345180-9 6.952600+6 6.046060-9
  6.999700+6 7.221130-9 7.046800+6 3.164790-7 7.094000+6 5.620250-7
  7.188200+6 5.837950-7 7.235400+6 2.227520-7 7.282500+6 5.426690-9
  7.329600+6 4.422520-9 7.423900+6 4.828470-9 7.471000+6 4.016560-9
  7.518200+6 4.080680-9 7.706700+6 3.411280-9 7.753900+6 3.112140-9
  7.801000+6 2.706190-9 7.895300+6 1.089610-9 7.942400+6 4.84266-10
  7.989500+6 1.85159-10 8.036700+6 4.27295-11 8.036710+6 0.000000+0

 Cosine: 4.000000-1
 Secondary-Energy Interpolation:
          57          2                                            
 Energy Distribution:
          eV       prob         eV       prob         eV       prob
  ---------- ---------- ---------- ---------- ---------- ----------
  2.356790+4 0.000000+0 2.356800+4 1.092810-7 4.713600+4 1.436320-7
  9.427200+4 1.915200-7 1.414100+5 2.085090-7 3.299500+5 2.174020-7
  1.060600+6 1.243060-7 1.531900+6 8.762390-8 1.673300+6 9.080260-8
  1.814700+6 8.899480-8 2.050400+6 9.082120-8 2.191800+6 8.891420-8
  2.286100+6 8.925700-8 2.521800+6 8.523110-8 2.568900+6 8.546790-8
  2.757500+6 8.282530-8 2.804600+6 8.345490-8 3.228800+6 7.463600-8
  3.511600+6 6.323780-8 4.265800+6 4.043670-8 4.831400+6 3.180700-8
  4.972800+6 2.844350-8 5.208500+6 2.628590-8 5.444200+6 2.202060-8
  5.727000+6 1.881300-8 6.057000+6 1.371070-8 6.339800+6 1.087200-8
  6.386900+6 1.090060-8 6.528300+6 1.055980-8 6.716900+6 1.158870-8
  6.811100+6 1.104960-8 6.858300+6 9.580700-9 6.905400+6 8.665160-9
  6.952600+6 7.940990-9 7.046800+6 7.578940-9 7.094000+6 6.557480-9
  7.188200+6 7.515350-9 7.235400+6 3.854330-7 7.282500+6 6.040810-7
  7.329600+6 6.312560-7 7.376800+6 6.244630-7 7.423900+6 2.587590-7
  7.471000+6 5.726960-9 7.518200+6 4.705090-9 7.565300+6 4.236670-9
  7.659600+6 4.321870-9 7.706700+6 3.661880-9 7.753900+6 3.768330-9
  7.801000+6 3.449000-9 7.848100+6 4.172860-9 7.942400+6 3.725770-9
  8.036700+6 2.207050-9 8.083800+6 1.305820-9 8.130900+6 7.16761-10
  8.178100+6 2.76770-10 8.225200+6 8.51623-11 8.225210+6 0.000000+0

 Cosine: 5.000000-1
 Secondary-Energy Interpolation:
          58          2                                            
 Energy Distribution:
          eV       prob         eV       prob         eV       prob
  ---------- ---------- ---------- ---------- ---------- ----------
  2.356790+4 0.000000+0 2.356800+4 1.162080-7 4.713600+4 1.559900-7
  9.427200+4 2.088750-7 1.414100+5 2.261700-7 2.356800+5 2.351120-7
  3.299500+5 2.310470-7 3.770900+5 2.352430-7 8.248800+5 1.672230-7
  1.107700+6 1.335150-7 1.296200+6 1.146460-7 1.531900+6 9.868010-8
  1.673300+6 9.333490-8 1.814700+6 9.416060-8 1.861900+6 9.411880-8
  1.909000+6 9.511690-8 1.956100+6 9.510320-8 2.050400+6 9.601780-8
  2.144700+6 9.524070-8 2.191800+6 9.536450-8 2.286100+6 9.418110-8
  2.333200+6 9.451150-8 2.427500+6 9.357570-8 2.474600+6 9.387870-8
  3.275900+6 8.051930-8 3.983000+6 5.491680-8 4.548600+6 4.015850-8
  6.245500+6 1.445220-8 6.575500+6 1.145430-8 6.669700+6 1.126720-8
  6.858300+6 1.249780-8 6.905400+6 1.226330-8 6.952600+6 1.275300-8
  6.999700+6 1.162490-8 7.046800+6 1.207210-8 7.094000+6 1.077330-8
  7.141100+6 8.388340-9 7.188200+6 7.664620-9 7.282500+6 7.196180-9
  7.329600+6 7.324100-9 7.376800+6 7.324100-9 7.423900+6 3.981800-7
  7.471000+6 6.491960-7 7.565300+6 6.772150-7 7.612500+6 3.720740-7
  7.659600+6 6.259460-9 7.753900+6 4.811690-9 7.801000+6 4.492360-9
  7.848100+6 4.407200-9 7.942400+6 4.641360-9 7.989500+6 4.279460-9
  8.130900+6 3.732990-9 8.178100+6 3.243260-9 8.225200+6 2.561960-9
  8.319500+6 9.65199-10 8.366600+6 4.40019-10 8.413800+6 1.27744-10
  8.413810+6 0.000000+0                                            

 Cosine: 6.000000-1
 Secondary-Energy Interpolation:
          54          2                                            
 Energy Distribution:
          eV       prob         eV       prob         eV       prob
  ---------- ---------- ---------- ---------- ---------- ----------
  2.356790+4 0.000000+0 2.356800+4 1.147940-7 4.713600+4 1.615400-7
  9.427200+4 2.259000-7 1.414100+5 2.483210-7 2.356800+5 2.568290-7
  4.949300+5 2.390030-7 1.060600+6 1.497280-7 1.390500+6 1.199620-7
  1.626200+6 1.047890-7 1.814700+6 9.996020-8 1.861900+6 1.001260-7
  1.909000+6 9.986910-8 2.144700+6 1.023250-7 2.239000+6 1.017890-7
  2.286100+6 1.020530-7 2.898900+6 9.477580-8 3.275900+6 8.604810-8
  3.323100+6 8.615430-8 4.501500+6 4.643060-8 5.491300+6 2.861490-8
  5.774200+6 2.548490-8 6.339800+6 1.621890-8 6.528300+6 1.393380-8
  6.905400+6 1.163650-8 6.999700+6 1.288940-8 7.094000+6 1.248600-8
  7.141100+6 1.267710-8 7.235400+6 1.193350-8 7.329600+6 9.109610-9
  7.376800+6 8.069040-9 7.423900+6 7.793210-9 7.471000+6 8.090210-9
  7.518200+6 7.877900-9 7.565300+6 7.984430-9 7.612500+6 3.277040-7
  7.659600+6 6.931230-7 7.753900+6 7.277400-7 7.801000+6 5.681430-7
  7.848100+6 7.772040-9 7.895300+6 5.520920-9 7.942400+6 5.648330-9
  8.083800+6 5.202410-9 8.130900+6 4.699890-9 8.225200+6 4.239760-9
  8.272400+6 4.282230-9 8.319500+6 4.069890-9 8.366600+6 3.645200-9
  8.413800+6 2.965700-9 8.508000+6 1.359000-9 8.555200+6 7.36121-10
  8.602300+6 3.04361-10 8.649400+6 4.24687-11 8.649410+6 0.000000+0

 Cosine: 7.000000-1
 Secondary-Energy Interpolation:
          48          2                                            
 Energy Distribution:
          eV       prob         eV       prob         eV       prob
  ---------- ---------- ---------- ---------- ---------- ----------
  2.356790+4 0.000000+0 2.356800+4 1.175260-7 4.713600+4 1.626680-7
  9.427200+4 2.335070-7 1.414100+5 2.728820-7 1.885400+5 2.886180-7
  4.949300+5 2.623200-7 9.662900+5 1.811690-7 1.202000+6 1.511110-7
  1.626200+6 1.159630-7 1.814700+6 1.065540-7 1.909000+6 1.059770-7
  2.050400+6 1.077320-7 2.097500+6 1.076150-7 2.144700+6 1.079330-7
  2.191800+6 1.079250-7 2.239000+6 1.082340-7 3.417400+6 9.251490-8
  4.360100+6 5.714690-8 4.595800+6 5.041240-8 5.114200+6 3.983390-8
  5.161400+6 3.986390-8 6.339800+6 1.969970-8 6.669700+6 1.508350-8
  6.952600+6 1.258160-8 6.999700+6 1.259500-8 7.046800+6 1.255230-8
  7.282500+6 1.408240-8 7.376800+6 1.319990-8 7.565300+6 9.014220-9
  7.706700+6 7.266920-9 7.753900+6 8.119370-9 7.801000+6 1.741500-7
  7.848100+6 7.514770-7 7.989500+6 7.783270-7 8.036700+6 1.003700-7
  8.083800+6 6.670260-9 8.178100+6 6.329230-9 8.225200+6 5.370320-9
  8.272400+6 5.071910-9 8.319500+6 5.157140-9 8.366600+6 4.155620-9
  8.460900+6 4.794890-9 8.555200+6 4.063190-9 8.743700+6 9.73200-10
  8.790900+6 5.04358-10 8.838000+6 1.70482-10 8.838010+6 0.000000+0

 Cosine: 8.000000-1
 Secondary-Energy Interpolation:
          54          2                                            
 Energy Distribution:
          eV       prob         eV       prob         eV       prob
  ---------- ---------- ---------- ---------- ---------- ----------
  2.356790+4 0.000000+0 2.356800+4 1.184090-7 4.713600+4 1.627270-7
  9.427200+4 2.329930-7 1.414100+5 2.819300-7 1.885400+5 3.128940-7
  2.356800+5 3.237570-7 6.363400+5 2.698400-7 9.662900+5 2.033370-7
  1.249100+6 1.620160-7 1.531900+6 1.358280-7 1.861900+6 1.149330-7
  2.003300+6 1.120840-7 2.333200+6 1.153200-7 2.993100+6 1.093630-7
  3.653000+6 9.459160-8 4.595800+6 5.676860-8 5.255700+6 4.164490-8
  6.716900+6 1.791590-8 7.094000+6 1.355150-8 7.141100+6 1.361520-8
  7.188200+6 1.334770-8 7.329600+6 1.397660-8 7.376800+6 1.396830-8
  7.471000+6 1.420620-8 7.565300+6 1.356810-8 7.612500+6 1.263760-8
  7.659600+6 1.157260-8 7.706700+6 9.348440-9 7.753900+6 1.051770-8
  7.801000+6 9.030060-9 7.895300+6 8.647660-9 7.942400+6 8.690160-9
  7.989500+6 1.081460-8 8.036700+6 6.872660-7 8.083800+6 8.073540-7
  8.178100+6 8.190000-7 8.225200+6 4.792910-7 8.272400+6 8.180240-9
  8.319500+6 6.607920-9 8.366600+6 6.607920-9 8.413800+6 5.935050-9
  8.508000+6 5.063920-9 8.555200+6 5.191450-9 8.602300+6 5.184350-9
  8.649400+6 5.191450-9 8.696600+6 5.049820-9 8.790900+6 4.157380-9
  8.838000+6 3.392490-9 8.932300+6 1.536900-9 8.979400+6 7.79082-10
  9.026500+6 3.32877-10 9.073700+6 6.37417-11 9.073710+6 0.000000+0

 Cosine: 9.000000-1
 Secondary-Energy Interpolation:
          53          2                                            
 Energy Distribution:
          eV       prob         eV       prob         eV       prob
  ---------- ---------- ---------- ---------- ---------- ----------
  2.356790+4 0.000000+0 2.356800+4 1.188290-7 4.713600+4 1.649230-7
  9.427200+4 2.384370-7 1.414100+5 2.870440-7 1.885400+5 3.217380-7
  2.828100+5 3.593520-7 7.306100+5 2.814410-7 1.013400+6 2.167020-7
  1.249100+6 1.787740-7 1.626200+6 1.396720-7 1.956100+6 1.226180-7
  2.144700+6 1.182610-7 2.286100+6 1.212390-7 2.333200+6 1.211080-7
  2.380400+6 1.218380-7 2.663200+6 1.197000-7 2.710300+6 1.204690-7
  3.087400+6 1.166090-7 3.700200+6 1.016530-7 4.077300+6 8.887630-8
  4.548600+6 6.651020-8 4.972800+6 5.290670-8 6.716900+6 2.167120-8
  7.046800+6 1.652870-8 7.423900+6 1.393870-8 7.565300+6 1.476160-8
  7.706700+6 1.670300-8 7.753900+6 1.528240-8 7.801000+6 1.500680-8
  7.895300+6 1.080970-8 7.989500+6 9.877510-9 8.083800+6 9.453650-9
  8.130900+6 8.520920-9 8.178100+6 9.729170-9 8.225200+6 3.615500-7
  8.272400+6 8.415250-7 8.366600+6 8.715170-7 8.413800+6 6.279140-7
  8.508000+6 4.942310-8 8.555200+6 6.853470-9 8.602300+6 6.358880-9
  8.649400+6 6.365980-9 8.743700+6 5.793670-9 8.790900+6 5.270810-9
  8.885100+6 4.783330-9 8.932300+6 4.825670-9 9.026500+6 4.140390-9
  9.120800+6 2.487010-9 9.167900+6 1.512030-9 9.215100+6 7.63056-10
  9.262200+6 2.11969-10 9.262210+6 0.000000+0                      

 Cosine: 1.000000+0
 Secondary-Energy Interpolation:
          49          2                                            
 Energy Distribution:
          eV       prob         eV       prob         eV       prob
  ---------- ---------- ---------- ---------- ---------- ----------
  2.356790+4 0.000000+0 2.356800+4 1.173770-7 9.427200+4 2.601300-7
  1.414100+5 3.264350-7 1.885400+5 3.525570-7 3.770900+5 3.771450-7
  8.248800+5 2.882440-7 1.107700+6 2.181270-7 1.296200+6 1.852040-7
  1.484800+6 1.647340-7 1.909000+6 1.348670-7 2.191800+6 1.220310-7
  2.474600+6 1.276500-7 2.568900+6 1.258320-7 2.663200+6 1.268170-7
  2.710300+6 1.259080-7 2.804600+6 1.263690-7 2.851700+6 1.258320-7
  2.946000+6 1.265440-7 3.888700+6 1.031290-7 4.784300+6 6.606250-8
  5.302800+6 5.063930-8 6.716900+6 2.494180-8 7.282500+6 1.630590-8
  7.612500+6 1.436300-8 7.848100+6 1.695860-8 7.895300+6 1.661140-8
  8.130900+6 1.120650-8 8.272400+6 8.865490-9 8.319500+6 1.013800-8
  8.366600+6 1.001080-8 8.413800+6 1.760370-8 8.460900+6 1.501790-6
  8.508000+6 1.795090-6 8.555200+6 8.403200-7 8.602300+6 1.013800-8
  8.649400+6 7.762590-9 8.696600+6 8.017130-9 8.790900+6 6.320390-9
  8.932300+6 5.754810-9 8.979400+6 5.231610-9 9.073700+6 5.104450-9
  9.120800+6 5.231610-9 9.167900+6 4.878180-9 9.262200+6 2.912780-9
  9.309300+6 1.640230-9 9.356500+6 7.91822-10 9.403600+6 1.69674-10
  9.403610+6 0.000000+0                                            

 Energy: 1.200000+7
 Cosine Interpolation:
          21          2                                            

 Cosine:-1.000000+0
 Secondary-Energy Interpolation:
          70          2                                            
 Energy Distribution:
          eV       prob         eV       prob         eV       prob
  ---------- ---------- ---------- ---------- ---------- ----------
  2.606790+4 0.000000+0 2.606800+4 6.007340-8 5.213600+4 7.064120-8
  1.042700+5 8.247340-8 1.564100+5 8.423440-8 2.085400+5 8.327480-8
  5.474300+5 4.934590-8 5.995600+5 4.147950-8 6.517000+5 3.590770-8
  7.038400+5 3.243880-8 8.081100+5 3.292910-8 9.645100+5 3.190500-8
  1.016700+6 3.208560-8 1.120900+6 3.111480-8 1.173100+6 3.175490-8
  1.225200+6 3.145660-8 1.277300+6 3.201140-8 1.329500+6 3.091160-8
  1.381600+6 3.129700-8 1.538000+6 2.839430-8 1.694400+6 2.807330-8
  1.746600+6 2.837160-8 1.798700+6 2.820070-8 1.850800+6 2.838290-8
  1.903000+6 2.798780-8 2.007200+6 2.870230-8 2.111500+6 2.791190-8
  2.267900+6 2.935380-8 2.528600+6 2.788130-8 2.789300+6 2.388850-8
  2.945700+6 1.942620-8 3.154200+6 1.683310-8 3.206400+6 1.545610-8
  3.362800+6 1.292630-8 3.571300+6 1.106900-8 3.623400+6 1.019380-8
  3.675600+6 1.010830-8 3.832000+6 8.379250-9 4.040500+6 6.820770-9
  4.144800+6 6.383100-9 4.353400+6 4.643180-9 4.509800+6 4.429670-9
  4.561900+6 3.981520-9 4.614000+6 3.938780-9 4.770400+6 3.266290-9
  5.083300+6 2.679280-9 5.239700+6 2.113550-9 5.291800+6 2.113550-9
  5.343900+6 1.878750-9 5.448200+6 2.049380-9 5.500300+6 1.665240-9
  5.604600+6 1.889240-9 5.656700+6 2.305630-9 5.708900+6 3.673010-8
  5.761000+6 3.614950-7 5.813200+6 2.157590-7 5.865300+6 2.145490-9
  5.917400+6 1.633140-9 5.969600+6 1.825220-9 6.021700+6 1.184830-9
  6.073800+6 1.152800-9 6.126000+6 1.344930-9 6.178100+6 1.216850-9
  6.230200+6 1.366280-9 6.282400+6 1.075950-9 6.334500+6 8.64599-10
  6.386700+6 5.69997-10 6.438800+6 2.45497-10 6.490900+6 3.20227-11
  6.490910+6 0.000000+0                                            

 Cosine:-9.000000-1
 Secondary-Energy Interpolation:
          68          2                                            
 Energy Distribution:
          eV       prob         eV       prob         eV       prob
  ---------- ---------- ---------- ---------- ---------- ----------
  2.606790+4 0.000000+0 2.606800+4 6.052600-8 5.213600+4 7.225970-8
  1.042700+5 8.645410-8 1.564100+5 8.979570-8 2.085400+5 8.833610-8
  3.649500+5 7.492470-8 6.517000+5 4.061520-8 7.038400+5 3.567830-8
  7.559700+5 3.317970-8 9.123800+5 3.387510-8 1.016700+6 3.236230-8
  1.120900+6 3.270240-8 1.225200+6 3.211160-8 1.277300+6 3.240700-8
  1.433700+6 3.188500-8 1.485900+6 3.205830-8 1.642300+6 3.002530-8
  1.903000+6 2.906010-8 1.955100+6 2.944660-8 2.007200+6 2.937440-8
  2.059400+6 2.973510-8 2.111500+6 2.940010-8 2.163600+6 2.973510-8
  2.215800+6 2.959420-8 2.372200+6 3.014030-8 2.424300+6 2.997370-8
  2.528600+6 3.026400-8 2.580700+6 3.020540-8 2.841400+6 2.518440-8
  2.997800+6 2.060120-8 3.519200+6 1.275930-8 3.623400+6 1.157480-8
  3.779900+6 1.064150-8 4.040500+6 7.635010-9 4.457600+6 5.137170-9
  4.561900+6 5.047010-9 4.718300+6 3.572800-9 4.770400+6 3.643720-9
  4.979000+6 3.173730-9 5.031100+6 3.199490-9 5.083300+6 2.903440-9
  5.135400+6 2.787520-9 5.187500+6 2.529950-9 5.291800+6 2.439790-9
  5.448200+6 1.776780-9 5.500300+6 1.699530-9 5.552500+6 1.931330-9
  5.656700+6 1.776780-9 5.708900+6 2.027830-9 5.761000+6 1.911930-9
  5.813200+6 9.077110-8 5.865300+6 2.198180-7 5.917400+6 2.183250-7
  5.969600+6 1.069750-7 6.021700+6 1.564350-9 6.073800+6 1.545030-9
  6.126000+6 1.332580-9 6.178100+6 1.332580-9 6.230200+6 1.178080-9
  6.282400+6 1.220570-9 6.386700+6 1.120150-9 6.438800+6 9.84951-10
  6.490900+6 7.14578-10 6.543100+6 4.94416-10 6.595200+6 1.80255-10
  6.647300+6 1.93133-11 6.647310+6 0.000000+0                      

 Cosine:-8.000000-1
 Secondary-Energy Interpolation:
          68          2                                            
 Energy Distribution:
          eV       prob         eV       prob         eV       prob
  ---------- ---------- ---------- ---------- ---------- ----------
  2.606790+4 0.000000+0 2.606800+4 6.292990-8 5.213600+4 7.605510-8
  1.042700+5 9.164590-8 1.564100+5 9.298170-8 3.128100+5 8.548590-8
  4.692200+5 7.017370-8 7.038400+5 4.034140-8 7.559700+5 3.563940-8
  8.602400+5 3.490460-8 9.123800+5 3.497520-8 9.645100+5 3.452490-8
  1.016700+6 3.461460-8 1.173100+6 3.403440-8 1.225200+6 3.440280-8
  1.277300+6 3.398290-8 1.329500+6 3.499620-8 1.538000+6 3.242200-8
  1.642300+6 3.288760-8 1.746600+6 3.171200-8 1.850800+6 3.212610-8
  2.059400+6 3.042410-8 2.215800+6 3.233990-8 2.267900+6 3.210140-8
  2.372200+6 3.229410-8 2.476500+6 3.217760-8 2.580700+6 3.248680-8
  2.789300+6 3.019120-8 3.050000+6 2.372390-8 3.414900+6 1.689470-8
  3.571300+6 1.574040-8 3.675600+6 1.374790-8 3.884100+6 1.103320-8
  3.988400+6 1.003360-8 4.144800+6 9.188820-9 4.301200+6 7.705690-9
  4.353400+6 7.705690-9 4.457600+6 6.519320-9 4.509800+6 5.610010-9
  4.614000+6 5.197430-9 4.666200+6 5.352190-9 4.718300+6 4.958700-9
  4.770400+6 4.816920-9 4.822600+6 4.365430-9 4.926800+6 4.159140-9
  5.083300+6 3.495050-9 5.135400+6 3.501520-9 5.448200+6 2.340720-9
  5.500300+6 2.437470-9 5.552500+6 2.360180-9 5.656700+6 1.895820-9
  5.708900+6 2.321430-9 5.761000+6 2.069920-9 5.813200+6 2.011930-9
  5.865300+6 2.031200-9 5.917400+6 2.011930-9 5.969600+6 1.203450-7
  6.021700+6 2.476010-7 6.073800+6 2.468380-7 6.126000+6 1.106730-7
  6.178100+6 2.031200-9 6.334500+6 1.582420-9 6.386700+6 1.590140-9
  6.595200+6 1.180050-9 6.699500+6 5.91953-10 6.751600+6 2.64376-10
  6.803700+6 1.93443-11 6.803710+6 0.000000+0                      

 Cosine:-7.000000-1
 Secondary-Energy Interpolation:
          61          2                                            
 Energy Distribution:
          eV       prob         eV       prob         eV       prob
  ---------- ---------- ---------- ---------- ---------- ----------
  2.606790+4 0.000000+0 2.606800+4 6.574730-8 5.213600+4 7.943460-8
  1.042700+5 9.565040-8 1.564100+5 9.903550-8 2.606800+5 9.457970-8
  6.517000+5 5.610790-8 7.559700+5 4.311070-8 8.081100+5 3.832660-8
  9.645100+5 3.712530-8 1.225200+6 3.802370-8 1.381600+6 3.721380-8
  1.433700+6 3.741370-8 1.485900+6 3.705400-8 1.538000+6 3.745790-8
  1.746600+6 3.507210-8 1.798700+6 3.556220-8 2.059400+6 3.378050-8
  2.111500+6 3.475650-8 2.163600+6 3.451260-8 2.215800+6 3.470600-8
  2.320000+6 3.417790-8 2.372200+6 3.428740-8 2.424300+6 3.384350-8
  2.580700+6 3.502790-8 2.841400+6 3.276420-8 3.467000+6 1.918270-8
  3.623400+6 1.758780-8 3.779900+6 1.486130-8 4.040500+6 1.211550-8
  4.405500+6 9.131460-9 4.561900+6 7.131600-9 4.770400+6 5.703980-9
  4.822600+6 5.575440-9 4.874700+6 5.041710-9 4.926800+6 5.054540-9
  4.979000+6 4.726570-9 5.083300+6 4.507980-9 5.135400+6 4.527130-9
  5.291800+6 3.491860-9 5.448200+6 3.221740-9 5.604600+6 2.597960-9
  5.656700+6 2.778050-9 5.761000+6 2.520740-9 5.813200+6 2.179930-9
  6.073800+6 2.430710-9 6.126000+6 1.373010-7 6.178100+6 2.480790-7
  6.230200+6 2.602590-7 6.334500+6 1.832730-9 6.386700+6 2.179930-9
  6.438800+6 1.504770-9 6.490900+6 1.543350-9 6.543100+6 1.678400-9
  6.595200+6 1.601230-9 6.647300+6 1.678400-9 6.699500+6 1.234690-9
  6.751600+6 1.331150-9 6.908000+6 3.02230-10 6.960100+6 1.15752-10
  6.960110+6 0.000000+0                                            

 Cosine:-6.000000-1
 Secondary-Energy Interpolation:
          75          2                                            
 Energy Distribution:
          eV       prob         eV       prob         eV       prob
  ---------- ---------- ---------- ---------- ---------- ----------
  2.606790+4 0.000000+0 2.606800+4 6.594120-8 5.213600+4 7.952070-8
  1.042700+5 9.900050-8 1.564100+5 1.051100-7 3.128100+5 9.869960-8
  8.081100+5 4.415510-8 9.123800+5 3.919950-8 9.645100+5 3.957970-8
  1.016700+6 3.865380-8 1.068800+6 3.899420-8 1.120900+6 3.861890-8
  1.225200+6 3.965670-8 1.277300+6 3.925080-8 1.329500+6 3.941860-8
  1.381600+6 3.860710-8 1.433700+6 3.870510-8 1.538000+6 3.782350-8
  1.642300+6 3.863270-8 1.798700+6 3.773960-8 1.955100+6 3.828070-8
  2.007200+6 3.797050-8 2.059400+6 3.808010-8 2.111500+6 3.722420-8
  2.163600+6 3.749480-8 2.215800+6 3.681850-8 2.267900+6 3.773270-8
  2.320000+6 3.771400-8 2.372200+6 3.777220-8 2.424300+6 3.706330-8
  2.476500+6 3.722420-8 2.528600+6 3.679290-8 2.580700+6 3.712870-8
  2.632900+6 3.654320-8 2.685000+6 3.715440-8 2.737100+6 3.699350-8
  2.789300+6 3.730830-8 2.997800+6 3.430210-8 3.102100+6 3.110500-8
  3.571300+6 2.142740-8 3.727700+6 2.008230-8 3.832000+6 1.795260-8
  3.936300+6 1.713520-8 4.040500+6 1.516000-8 4.353400+6 1.176240-8
  4.457600+6 1.003160-8 4.614000+6 8.899120-9 4.770400+6 8.236350-9
  4.874700+6 6.975180-9 5.135400+6 5.173420-9 5.291800+6 4.954690-9
  5.500300+6 3.880080-9 5.552500+6 3.391030-9 5.604600+6 3.268850-9
  5.708900+6 3.397570-9 5.761000+6 3.294480-9 5.813200+6 2.972900-9
  6.021700+6 2.567360-9 6.178100+6 2.412990-9 6.230200+6 2.644540-9
  6.282400+6 1.447200-7 6.334500+6 2.747170-7 6.386700+6 2.742730-7
  6.438800+6 1.657230-7 6.490900+6 2.181340-9 6.543100+6 2.007600-9
  6.647300+6 2.104120-9 6.699500+6 1.891790-9 6.751600+6 1.409190-9
  6.803700+6 1.589340-9 6.908000+6 1.347390-9 7.012300+6 7.68295-10
  7.064400+6 3.86071-10 7.116600+6 1.15824-10 7.116610+6 0.000000+0

 Cosine:-5.000000-1
 Secondary-Energy Interpolation:
          71          2                                            
 Energy Distribution:
          eV       prob         eV       prob         eV       prob
  ---------- ---------- ---------- ---------- ---------- ----------
  2.606790+4 0.000000+0 2.606800+4 6.920080-8 5.213600+4 8.574230-8
  1.042700+5 1.057830-7 2.085400+5 1.105370-7 3.649500+5 1.002470-7
  8.602400+5 4.608170-8 9.123800+5 4.299060-8 1.068800+6 4.162420-8
  1.277300+6 4.321670-8 1.329500+6 4.321670-8 1.433700+6 4.198530-8
  1.538000+6 4.231530-8 1.694400+6 4.187620-8 1.746600+6 4.190740-8
  1.798700+6 4.170750-8 1.850800+6 4.183740-8 2.007200+6 4.116720-8
  2.111500+6 4.130480-8 2.215800+6 4.023980-8 2.267900+6 4.045270-8
  2.320000+6 4.019550-8 2.372200+6 4.033600-8 2.424300+6 3.984760-8
  2.476500+6 4.053580-8 2.528600+6 4.050470-8 2.580700+6 4.085290-8
  2.632900+6 4.054890-8 2.685000+6 4.104500-8 2.737100+6 4.070990-8
  2.789300+6 4.092800-8 3.050000+6 3.762400-8 3.571300+6 2.537310-8
  3.988400+6 1.812650-8 4.301200+6 1.524050-8 4.457600+6 1.278650-8
  4.614000+6 1.182020-8 4.718300+6 1.043520-8 4.874700+6 9.237150-9
  4.979000+6 7.800650-9 5.187500+6 6.010110-9 5.239700+6 5.984130-9
  5.343900+6 5.365660-9 5.552500+6 4.728200-9 5.656700+6 4.206320-9
  5.708900+6 3.748890-9 5.917400+6 3.529900-9 6.073800+6 2.840750-9
  6.126000+6 2.840750-9 6.178100+6 2.821280-9 6.230200+6 3.343130-9
  6.282400+6 2.531510-9 6.386700+6 3.381840-9 6.438800+6 1.243150-7
  6.490900+6 2.995830-7 6.543100+6 2.949850-7 6.595200+6 2.352380-7
